time_ns,scenario,job_id,job_type,source_node,placement_status,algorithm,selected_node,route,rtt_ns,hop_count,gpu_util_percent,queue_length,compute_speed,network_score,compute_score,total_score,network_time_ms,queue_wait_time_ms,compute_time_ms,total_time_ms,failed_isls
157300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8119552.994225091,1,,,,,,,,,,,0-1
157300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8119552.994225091,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42875346.31245336,5,,,,,,,42.87534631245336,1111.111111111111,1111.111111111111,2265.0975685346757,0-1
157400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42876057.15092397,5,20.0,1,0.9,,,,,,,,0-1
157400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8115634.450016751,1,,,,,,,,,,,0-1
157400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8115634.450016751,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42876057.15092397,5,,,,,,,42.87605715092397,1111.111111111111,1111.111111111111,2265.0982793731464,0-1
157500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42876768.78655866,5,20.0,1,0.9,,,,,,,,0-1
157500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8111716.739718649,1,,,,,,,,,,,0-1
157500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8111716.739718649,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42876768.78655866,5,,,,,,,42.87676878655866,1111.111111111111,1111.111111111111,2265.098991008781,0-1
157600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42877478.93198834,5,20.0,1,0.9,,,,,,,,0-1
157600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8107799.863330784,1,,,,,,,,,,,0-1
157600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8107799.863330784,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42877478.93198834,5,,,,,,,42.87747893198834,1111.111111111111,1111.111111111111,2265.0997011542104,0-1
157700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42878196.583341256,5,20.0,1,0.9,,,,,,,,0-1
157700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8103883.820853158,1,,,,,,,,,,,0-1
157700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8103883.820853158,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42878196.583341256,5,,,,,,,42.87819658334126,1111.111111111111,1111.111111111111,2265.100418805563,0-1
157800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42878910.01347423,5,20.0,1,0.9,,,,,,,,0-1
157800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8099968.6122857705,1,,,,,,,,,,,0-1
157800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8099968.6122857705,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42878910.01347423,5,,,,,,,42.87891001347423,1111.111111111111,1111.111111111111,2265.1011322356962,0-1
157900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42879638.28125429,5,20.0,1,0.9,,,,,,,,0-1
157900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8096053.403718382,1,,,,,,,,,,,0-1
157900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8096053.403718382,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
157900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42879638.28125429,5,,,,,,,42.879638281254294,1111.111111111111,1111.111111111111,2265.1018605034765,0-1
158000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42880359.34359446,5,20.0,1,0.9,,,,,,,,0-1
158000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8092139.029061232,1,,,,,,,,,,,0-1
158000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8092139.029061232,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42880359.34359446,5,,,,,,,42.88035934359446,1111.111111111111,1111.111111111111,2265.1025815658168,0-1
158100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42881090.14468366,5,20.0,1,0.9,,,,,,,,0-1
158100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8088226.322224557,1,,,,,,,,,,,0-1
158100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8088226.322224557,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42881090.14468366,5,,,,,,,42.88109014468366,1111.111111111111,1111.111111111111,2265.103312366906,0-1
158200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42881821.60362872,5,20.0,1,0.9,,,,,,,,0-1
158200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8084313.615387883,1,,,,,,,,,,,0-1
158200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8084313.615387883,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42881821.60362872,5,,,,,,,42.881821603628715,1111.111111111111,1111.111111111111,2265.1040438258506,0-1
158300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42882548.12604029,5,20.0,1,0.9,,,,,,,,0-1
158300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8080400.908551209,1,,,,,,,,,,,0-1
158300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8080400.908551209,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42882548.12604029,5,,,,,,,42.882548126040284,1111.111111111111,1111.111111111111,2265.1047703482627,0-1
158400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42883286.60478892,5,20.0,1,0.9,,,,,,,,0-1
158400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8076489.86953501,1,,,,,,,,,,,0-1
158400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8076489.86953501,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42883286.60478892,5,,,,,,,42.88328660478892,1111.111111111111,1111.111111111111,2265.1055088270114,0-1
158500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42884026.729108945,5,20.0,1,0.9,,,,,,,,0-1
158500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8072579.66442905,1,,,,,,,,,,,0-1
158500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8072579.66442905,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42884026.729108945,5,,,,,,,42.884026729108946,1111.111111111111,1111.111111111111,2265.106248951331,0-1
158600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42884773.654601134,5,20.0,1,0.9,,,,,,,,0-1
158600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8068669.45932309,1,,,,,,,,,,,0-1
158600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8068669.45932309,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42884773.654601134,5,,,,,,,42.88477365460113,1111.111111111111,1111.111111111111,2265.106995876823,0-1
158700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42885514.79939584,5,20.0,1,0.9,,,,,,,,0-1
158700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8064760.088127367,1,,,,,,,,,,,0-1
158700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8064760.088127367,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42885514.79939584,5,,,,,,,42.885514799395835,1111.111111111111,1111.111111111111,2265.107737021618,0-1
158800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42886266.72183281,5,20.0,1,0.9,,,,,,,,0-1
158800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8060851.550841883,1,,,,,,,,,,,0-1
158800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8060851.550841883,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42886266.72183281,5,,,,,,,42.88626672183281,1111.111111111111,1111.111111111111,2265.108488944055,0-1
158900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42887019.48834195,5,20.0,1,0.9,,,,,,,,0-1
158900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8056943.847466636,1,,,,,,,,,,,0-1
158900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8056943.847466636,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
158900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42887019.48834195,5,,,,,,,42.88701948834195,1111.111111111111,1111.111111111111,2265.109241710564,0-1
159000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42887774.576175906,5,20.0,1,0.9,,,,,,,,0-1
159000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8053036.978001628,1,,,,,,,,,,,0-1
159000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8053036.978001628,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42887774.576175906,5,,,,,,,42.88777457617591,1111.111111111111,1111.111111111111,2265.1099967983982,0-1
159100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42888533.87329601,5,20.0,1,0.9,,,,,,,,0-1
159100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8049130.942446858,1,,,,,,,,,,,0-1
159100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8049130.942446858,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42888533.87329601,5,,,,,,,42.888533873296005,1111.111111111111,1111.111111111111,2265.110756095518,0-1
159200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42889293.52850817,5,20.0,1,0.9,,,,,,,,0-1
159200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8045224.906892087,1,,,,,,,,,,,0-1
159200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8045224.906892087,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42889293.52850817,5,,,,,,,42.88929352850817,1111.111111111111,1111.111111111111,2265.11151575073,0-1
159300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42890058.94818936,5,20.0,1,0.9,,,,,,,,0-1
159300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8041320.539157793,1,,,,,,,,,,,0-1
159300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8041320.539157793,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42890058.94818936,5,,,,,,,42.89005894818936,1111.111111111111,1111.111111111111,2265.1122811704117,0-1
159400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42890823.542858265,5,20.0,1,0.9,,,,,,,,0-1
159400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8037416.171423499,1,,,,,,,,,,,0-1
159400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8037416.171423499,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42890823.542858265,5,,,,,,,42.890823542858264,1111.111111111111,1111.111111111111,2265.1130457650806,0-1
159500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42891591.68012105,5,20.0,1,0.9,,,,,,,,0-1
159500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8033512.637599442,1,,,,,,,,,,,0-1
159500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8033512.637599442,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42891591.68012105,5,,,,,,,42.89159168012105,1111.111111111111,1111.111111111111,2265.1138139023433,0-1
159600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42892371.053920455,5,20.0,1,0.9,,,,,,,,0-1
159600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8029609.937685624,1,,,,,,,,,,,0-1
159600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8029609.937685624,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42892371.053920455,5,,,,,,,42.892371053920456,1111.111111111111,1111.111111111111,2265.114593276143,0-1
159700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42893145.860056505,5,20.0,1,0.9,,,,,,,,0-1
159700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8025708.071682043,1,,,,,,,,,,,0-1
159700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8025708.071682043,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42893145.860056505,5,,,,,,,42.89314586005651,1111.111111111111,1111.111111111111,2265.115368082279,0-1
159800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42893921.134861775,5,20.0,1,0.9,,,,,,,,0-1
159800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8021806.205678463,1,,,,,,,,,,,0-1
159800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8021806.205678463,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42893921.134861775,5,,,,,,,42.89392113486178,1111.111111111111,1111.111111111111,2265.116143357084,0-1
159900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42894707.13637184,5,20.0,1,0.9,,,,,,,,0-1
159900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8017906.007495359,1,,,,,,,,,,,0-1
159900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8017906.007495359,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
159900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42894707.13637184,5,,,,,,,42.89470713637184,1111.111111111111,1111.111111111111,2265.116929358594,0-1
160000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42895494.362079754,5,20.0,1,0.9,,,,,,,,0-1
160000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8014005.809312254,1,,,,,,,,,,,0-1
160000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8014005.809312254,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160000000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42895494.362079754,5,,,,,,,42.89549436207975,1111.111111111111,1111.111111111111,2265.117716584302,0-1
160100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42896279.19454356,5,20.0,1,0.9,,,,,,,,0-1
160100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8010107.278949626,1,,,,,,,,,,,0-1
160100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8010107.278949626,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160100000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42896279.19454356,5,,,,,,,42.89627919454356,1111.111111111111,1111.111111111111,2265.118501416766,0-1
160200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42897071.711549945,5,20.0,1,0.9,,,,,,,,0-1
160200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8006208.748586997,1,,,,,,,,,,,0-1
160200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8006208.748586997,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160200000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42897071.711549945,5,,,,,,,42.89707171154995,1111.111111111111,1111.111111111111,2265.119293933772,0-1
160300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42897870.11663292,5,20.0,1,0.9,,,,,,,,0-1
160300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,8002311.052134607,1,,,,,,,,,,,0-1
160300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,8002311.052134607,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160300000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42897870.11663292,5,,,,,,,42.89787011663292,1111.111111111111,1111.111111111111,2265.120092338855,0-1
160400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42898665.19616177,5,20.0,1,0.9,,,,,,,,0-1
160400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7998414.189592455,1,,,,,,,,,,,0-1
160400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7998414.189592455,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160400000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42898665.19616177,5,,,,,,,42.89866519616177,1111.111111111111,1111.111111111111,2265.120887418384,0-1
160500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42899464.212980084,5,20.0,1,0.9,,,,,,,,0-1
160500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7994517.327050302,1,,,,,,,,,,,0-1
160500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7994517.327050302,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160500000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42899464.212980084,5,,,,,,,42.899464212980085,1111.111111111111,1111.111111111111,2265.1216864352023,0-1
160600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42900270.483293325,5,20.0,1,0.9,,,,,,,,0-1
160600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7990622.132328626,1,,,,,,,,,,,0-1
160600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7990622.132328626,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160600000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42900270.483293325,5,,,,,,,42.900270483293326,1111.111111111111,1111.111111111111,2265.1224927055155,0-1
160700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42901074.73833434,5,20.0,1,0.9,,,,,,,,0-1
160700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7986726.937606949,1,,,,,,,,,,,0-1
160700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7986726.937606949,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160700000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42901074.73833434,5,,,,,,,42.901074738334344,1111.111111111111,1111.111111111111,2265.123296960556,0-1
160800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42901887.089775965,5,20.0,1,0.9,,,,,,,,0-1
160800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7982833.410705749,1,,,,,,,,,,,0-1
160800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7982833.410705749,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
160800000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,completion_time,7,12-8-9-10-11-7,42901887.089775965,5,,,,,,,42.90188708977596,1111.111111111111,1111.111111111111,2265.124109311998,0-1
160900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_only,7,12-8-9-10-11-7,42902699.400917746,5,20.0,1,0.9,,,,,,,,0-1
160900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,network_only,0,12-0,7978939.8838045485,1,,,,,,,,,,,0-1
160900000000,FAILED_ISL_0_1,job_001,image_inference,12,PLACED,compute_aware,0,12-0,7978939.8838045485,1,35.0,2,1.0,0.0,0.5,0.25,,,,,0-1
